                           ,,,,,,,,,,,,,,
,Date,Unit,Buying Price VND,Selling Price VND,Quantity Sold,Location Market,Region,Egg Type,Feed Cost VND,Buyer Type,Weather Condition,Event Impact,Source,Notes
,2025-12-30,per_egg,,3.650,,Thuc pham nhanh in HCM,South Vietnam,N/A,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,3.550,,Thuc pham nhanh in HCM,South Vietnam,N/A,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,4.400,,Thuc pham nhanh in HCM,South Vietnam,N/A,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,3.900,,Thuc pham nhanh in HCM,South Vietnam,duck,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,6.300,,Thuc pham nhanh in HCM,South Vietnam,duck,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,4.583,,Thuc pham nhanh in HCM,South Vietnam,duck,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,6.900,,Thuc pham nhanh in HCM,South Vietnam,duck,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2026-01-02,per_egg,,3.400,,Bach hoa xanh,South Vietnam,caged,,household,,,https://www.bachhoaxanh.com/trung-trung-ga,"the website is updated on a daily basis

"
,2026-01-02,per_egg,,3.400,,Bach hoa xanh,South Vietnam,caged,,household,,,https://www.bachhoaxanh.com/trung-trung-ga,"the website is updated on a daily basis

"
,2026-01-02,per_egg,,3.200,,Bach hoa xanh,South Vietnam,caged,,household,,,https://www.bachhoaxanh.com/trung-trung-ga,"the website is updated on a daily basis

"
,2026-01-02,per_egg,,4.500,,Bach hoa xanh,South Vietnam,free_range,,household,,,https://www.bachhoaxanh.com/trung-trung-ga,"the website is updated on a daily basis

"
,2026-01-02,per_egg,,3.800,,Bach hoa xanh,South Vietnam,duck,,household,,,https://www.bachhoaxanh.com/trung-trung-ga#trung-vit,"the website is updated on a daily basis

"
,2026-01-05,per_egg,,1.900,,market in Thua Thien Hue,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.100,,market in Thanh Hoa,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.600,,market in Thanh Hoa,Central Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.900,,market in Quang Ngai,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.900,,market in Quang Nam,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.700,,market in Quang Binh,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.100,,market in Nghe An,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.700,,market in Lam Dong ,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.000,,market in Binh Dinh,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.000,,market in Binh Dinh,Central Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.000,,market in Hau Giang,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.400,,market in Dong Nai,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.900,,market in Dong Nai,South Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.400,,market in Can Tho,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.000,,market in Ben Tre,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.700,,market in Vinh Phuc,North Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.100,,market in Vinh Phuc,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.800,,market in Tuyen Quang,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.800,,market in Thai Binh,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.100,,market in Nam Dinh,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.600,,market in Nam Dinh,North Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.900,,market in Hung Yen,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.100,,market in Ha Noi,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.700,,market in Ha Noi,North Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,1.900,,market in Ha Nam,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.800,,market in Ha Noi,North Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.800,,market in Hung Yen,North Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.800,,market in Ninh Binh,North Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.800,,market in Phu Tho,North Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.500,,market in An Giang,South Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.500,,market in Ca Mau,South Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.600,,market in Dong Thap,South Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.600,,market in Dong Nai,South Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.800,,market in Da Nang,Central Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.700,,market in Dak Lak,Central Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.800,,market in Gia Lai,Central Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
,2026-01-05,per_egg,,2.500,,market in Lam Dong ,Central Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,the website is updated on a daily basis
